보은대추 축제,충북 보은군,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f4367048-0aa3-488d-a477-7d360dc058e0&thumb
지리산 남원 바래봉 눈꽃축제,전북 남원시,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=aab8da57-6b07-44b9-8b0b-5e1722283ec9&thumb
2023 제20회 대한민국향토식문화대전(&남북음식문화축제),서울 서초구,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fffd3558-e868-4baf-b1c2-a91ad8517bbe&thumb
의령 리치리치 페스티벌(의령 부자축제),경남 의령군,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=44ca09b1-d51a-43b9-9d07-2a568a0eaa8d&thumb
2023 인생나눔교실_청년 인문 공감 토론회(강릉),강원 강릉시,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=963a7b4b-a43c-4f6f-9dc4-5fccb9e75b2f&thumb
